retailer_id,business_name,owner_name,owner_gender,owner_age,phone_number,email,shop_type,state,urbanization_level,latitude,longitude,years_in_business,months_in_business,num_employees,has_business_registration,mobile_money_pattern,monthly_mobile_money_txns,credit_segment,credit_limit,is_defaulter,onboarding_date,account_status
RTL_000125,Gabriel's Mart,Gabriel Chukwu,Female,30,08056513709,gabriel.chukwu@outlook.com,Kiosk,FCT,Rural,9.191478,7.586484,10,123,1,False,Heavy User,36,Moderate Risk,165725,False,2025-03-04,Active
RTL_000126,Peter's Mart,Peter Oshodi,Female,25,09079317461,peter.oshodi@gmail.com,Kiosk,Lagos,Urban,6.901051,3.875534,5,69,2,True,Regular User,14,High Risk,98645,False,2024-07-09,Active
RTL_000127,Philip's Store,Philip Ekwueme,Female,45,08034711382,philip.ekwueme@yahoo.com,Provision Store,Ogun,Urban,6.996402,3.327973,5,69,2,True,Regular User,11,Excellent,416029,False,2025-04-12,Active
RTL_000128,Cornelius's Provisions,Cornelius Okafor,Female,52,08168692617,cornelius.okafor@outlook.com,Superette,Oyo,Urban,8.045416,4.175925,4,50,3,True,Regular User,16,Good,326256,False,2025-02-07,Active
RTL_000129,Emmanuel's Provisions,Emmanuel Abiola,Male,41,08140537735,emmanuel.abiola@gmail.com,Provision Store,FCT,Peri-Urban,8.875944,7.07208,16,202,2,False,Light User,9,Good,395544,False,2025-04-04,Active
RTL_000130,Grace's Mart,Grace Balogun,Female,38,08035064317,grace.balogun@gmail.com,Kiosk,Lagos,Urban,6.048592,3.710897,13,158,2,True,Regular User,12,Good,344788,False,2024-07-19,Active
RTL_000131,Nathaniel's Shop,Nathaniel Nnamani,Female,56,08079005329,nathaniel.nnamani@gmail.com,Market Stall,Edo,Peri-Urban,6.466171,5.153542,1,19,1,False,Heavy User,31,Good,418123,False,2025-05-07,Active
RTL_000132,Peace's Store,Peace Ogunleye,Male,49,09058393352,peace.ogunleye@outlook.com,Kiosk,Lagos,Urban,6.306587,3.140906,14,175,2,True,Regular User,18,Fair,314044,False,2025-04-24,Active
RTL_000133,Daniel's Store,Daniel Balogun,Female,28,08142284210,daniel.balogun@gmail.com,Provision Store,Lagos,Rural,6.163645,3.411621,6,73,2,False,Heavy User,35,Excellent,635718,False,2025-01-30,Active
RTL_000134,Ruth's Store,Ruth Balogun,Male,40,08163950240,ruth.balogun@gmail.com,Provision Store,Others,Urban,9.236175,8.373398,19,236,3,False,Heavy User,20,Good,257345,False,2025-03-08,Active
RTL_000135,Joseph's Provisions,Joseph Oyekan,Male,62,08031177589,joseph.oyekan@gmail.com,Mini Mart,Rivers,Peri-Urban,4.430369,7.40994,7,89,3,False,Heavy User,21,Excellent,731328,False,2024-08-07,Active
RTL_000136,Joy's Provisions,Joy Ogunleye,Male,45,08033908470,joy.ogunleye@gmail.com,Provision Store,Kaduna,Peri-Urban,10.422266,7.567473,15,187,1,False,Non-User,0,Excellent,500158,False,2025-05-15,Active
RTL_000137,Angela's Provisions,Angela Ibrahim,Female,43,09056617711,angela.ibrahim@yahoo.com,Market Stall,Lagos,Peri-Urban,6.543786,3.084081,20,251,1,False,Regular User,19,Excellent,691262,False,2025-04-28,Active
RTL_000138,Elizabeth's Ventures,Elizabeth Obasanjo,Male,64,08101249985,elizabeth.obasanjo@yahoo.com,Mini Mart,Rivers,Peri-Urban,4.421074,7.20658,19,232,5,True,Regular User,17,Excellent,433243,False,2024-09-09,Active
RTL_000139,Mark's Ventures,Mark Adeyemi,Male,33,08034789611,mark.adeyemi@outlook.com,Provision Store,Kano,Rural,12.035229,8.249955,2,30,2,False,Light User,5,Good,254135,False,2024-11-25,Active
RTL_000140,John's Ventures,John Ibrahim,Male,53,08113673657,john.ibrahim@yahoo.com,Kiosk,Kaduna,Urban,10.450823,7.531798,9,119,1,True,Non-User,0,Excellent,714900,False,2025-01-26,Active
RTL_000141,Patience's Provisions,Patience Ojo,Male,46,08111565452,patience.ojo@outlook.com,Provision Store,Kano,Urban,11.514808,8.651756,20,241,1,True,Non-User,1,Good,347756,False,2024-10-11,Active
RTL_000142,Grace's Provisions,Grace Oyekan,Male,55,08061116152,grace.oyekan@outlook.com,Kiosk,Lagos,Peri-Urban,6.846037,3.338465,22,266,2,False,Heavy User,20,Fair,175556,False,2025-01-21,Active
RTL_000143,Daniel's Store,Daniel Uche,Female,32,08058851656,daniel.uche@outlook.com,Mini Mart,FCT,Peri-Urban,9.197429,7.250975,12,154,3,True,Regular User,11,Excellent,605735,False,2024-10-28,Active
RTL_000144,Sarah's Store,Sarah Ogunleye,Male,46,08149451983,sarah.ogunleye@gmail.com,Provision Store,Lagos,Rural,6.303676,3.522082,15,185,1,True,Light User,7,Excellent,710925,False,2025-05-25,Active
RTL_000145,Simon's Provisions,Simon Akinwale,Male,59,08131585149,simon.akinwale@gmail.com,Kiosk,Kaduna,Rural,10.010688,7.085581,14,171,1,True,Regular User,13,Fair,289544,False,2024-07-24,Active
RTL_000146,Philip's Provisions,Philip Ojo,Female,28,09058998094,philip.ojo@gmail.com,Mini Mart,Kaduna,Rural,10.836539,7.615815,8,104,3,False,Regular User,13,Excellent,535565,False,2025-03-05,Active
RTL_000147,Joshua's Shop,Joshua Oyekan,Female,56,08144550229,joshua.oyekan@outlook.com,Provision Store,Lagos,Urban,6.493168,3.180465,9,118,2,True,Heavy User,27,Fair,164849,False,2025-02-28,Active
RTL_000148,Victoria's Provisions,Victoria Akinwale,Female,42,08062018366,victoria.akinwale@yahoo.com,Provision Store,Lagos,Urban,6.818978,2.91387,21,256,1,True,Regular User,14,Good,448652,False,2024-12-14,Active
RTL_000149,Cornelius's Mart,Cornelius Uche,Male,33,08105459910,cornelius.uche@gmail.com,Kiosk,Anambra,Peri-Urban,6.238346,6.990027,13,164,1,True,Heavy User,38,Moderate Risk,146019,False,2025-01-27,Active
RTL_000150,Deborah's Shop,Deborah Obasanjo,Female,48,08159014767,deborah.obasanjo@outlook.com,Kiosk,Lagos,Peri-Urban,6.995166,3.141876,23,284,1,False,Heavy User,37,Good,407584,False,2025-05-03,Active
RTL_000151,Blessing's Provisions,Blessing Ekwueme,Female,56,07034381561,blessing.ekwueme@yahoo.com,Kiosk,Lagos,Rural,6.355747,3.361241,16,195,1,False,Heavy User,33,Good,308557,False,2025-02-17,Active
RTL_000152,Andrew's Ventures,Andrew Ibrahim,Female,30,07068403690,andrew.ibrahim@gmail.com,Market Stall,Ogun,Peri-Urban,6.920868,3.140489,10,124,1,False,Regular User,16,Excellent,711478,False,2025-05-23,Active
RTL_000153,Gabriel's Shop,Gabriel Olawale,Female,29,08143244510,gabriel.olawale@yahoo.com,Mini Mart,Kano,Rural,11.667404,8.481872,8,100,2,False,Regular User,19,Excellent,630363,False,2024-10-26,Active
RTL_000154,Gloria's Provisions,Gloria Oyekan,Female,25,08102683885,gloria.oyekan@gmail.com,Kiosk,Kaduna,Rural,10.051059,7.788098,1,15,1,True,Regular User,13,Fair,252112,False,2024-08-05,Active
RTL_000155,Michael's Provisions,Michael Okafor,Male,39,09050607159,michael.okafor@yahoo.com,Kiosk,Kaduna,Peri-Urban,10.37242,7.510161,19,233,1,True,Heavy User,25,Excellent,722202,False,2025-03-08,Active
RTL_000156,Stephen's Ventures,Stephen Abiola,Female,36,07036416052,stephen.abiola@outlook.com,Provision Store,Lagos,Urban,6.446434,3.174241,5,64,3,True,Regular User,17,Moderate Risk,88392,False,2024-09-12,Active
RTL_000157,Emmanuel's Provisions,Emmanuel Adeyemi,Female,55,09055161369,emmanuel.adeyemi@yahoo.com,Provision Store,Kaduna,Urban,10.316813,7.705485,3,38,3,False,Regular User,17,Fair,165434,False,2025-05-16,Active
RTL_000158,Charity's Ventures,Charity Oyekan,Female,58,08066453521,charity.oyekan@outlook.com,Provision Store,Kano,Peri-Urban,12.013881,8.257628,24,288,1,True,Heavy User,37,Excellent,664155,False,2025-02-27,Active
RTL_000159,Blessing's Store,Blessing Ojo,Male,26,08038355231,blessing.ojo@gmail.com,Kiosk,Rivers,Rural,4.895822,7.109488,6,79,1,False,Regular User,15,Good,418298,False,2024-11-11,Active
RTL_000160,Elizabeth's Mart,Elizabeth Oshodi,Female,56,08132921277,elizabeth.oshodi@outlook.com,Kiosk,Rivers,Urban,5.15108,6.920197,23,281,1,False,Non-User,0,Good,270538,False,2025-02-27,Active
RTL_000161,Benjamin's Ventures,Benjamin Eze,Female,44,07069955271,benjamin.eze@yahoo.com,Mini Mart,Rivers,Urban,4.869311,7.091505,19,230,3,True,Heavy User,36,Good,250340,False,2025-06-12,Active
RTL_000162,Joseph's Provisions,Joseph Ojo,Female,38,08074490581,joseph.ojo@yahoo.com,Provision Store,Oyo,Urban,7.794044,4.056234,3,47,1,True,Light User,5,High Risk,97988,False,2024-07-27,Active
RTL_000163,Joshua's Provisions,Joshua Ibrahim,Male,33,07060054119,joshua.ibrahim@outlook.com,Kiosk,Delta,Urban,5.773315,6.007121,13,160,1,True,Heavy User,39,Excellent,466093,False,2025-06-21,Active
RTL_000164,Samuel's Ventures,Samuel Akinwale,Female,32,07037980793,samuel.akinwale@yahoo.com,Provision Store,Lagos,Peri-Urban,6.516331,3.181647,1,19,2,False,Non-User,0,High Risk,56593,False,2025-01-05,Active
RTL_000165,Daniel's Ventures,Daniel Ekwueme,Female,29,07068207151,daniel.ekwueme@outlook.com,Superette,Oyo,Peri-Urban,8.156589,3.906483,9,108,3,True,Heavy User,25,Moderate Risk,71826,False,2024-08-12,Active
RTL_000166,Blessing's Shop,Blessing Ibrahim,Male,63,08033778892,blessing.ibrahim@yahoo.com,Provision Store,Lagos,Peri-Urban,6.712122,3.601907,21,263,3,True,Heavy User,34,Good,277810,False,2025-06-14,Active
RTL_000167,Esther's Mart,Esther Oyekan,Female,34,09074665905,esther.oyekan@gmail.com,Kiosk,Lagos,Urban,6.366182,3.512106,8,103,1,True,Light User,6,Excellent,738113,False,2024-12-24,Active
RTL_000168,Comfort's Mart,Comfort Ekwueme,Female,34,08068644925,comfort.ekwueme@gmail.com,Kiosk,Kano,Urban,11.56821,8.440821,13,157,1,True,Light User,4,Excellent,742951,False,2025-02-08,Active
RTL_000169,Charity's Ventures,Charity Ekwueme,Male,60,08072546291,charity.ekwueme@yahoo.com,Kiosk,Lagos,Urban,6.427273,3.17449,3,43,1,True,Regular User,15,Good,351084,False,2024-11-14,Active
RTL_000170,Benjamin's Ventures,Benjamin Balogun,Male,38,07035281685,benjamin.balogun@gmail.com,Kiosk,Others,Peri-Urban,8.939814,8.823117,18,222,2,False,Light User,8,Good,275235,False,2025-01-24,Active
RTL_000171,Benjamin's Mart,Benjamin Balogun,Female,29,08142357332,benjamin.balogun@gmail.com,Market Stall,Lagos,Urban,6.587689,2.999154,9,119,1,True,Heavy User,21,Good,429838,False,2025-04-19,Active
RTL_000172,David's Store,David Uche,Female,45,08141888059,david.uche@gmail.com,Market Stall,Lagos,Peri-Urban,6.739439,3.472686,18,223,1,True,Light User,7,Excellent,634104,False,2025-04-29,Active
RTL_000173,Nathaniel's Ventures,Nathaniel Ogunleye,Male,33,07032229270,nathaniel.ogunleye@yahoo.com,Kiosk,Oyo,Rural,8.292984,3.852385,13,160,1,True,Regular User,18,Excellent,685622,False,2025-01-09,Active
RTL_000174,Peace's Mart,Peace Olawale,Male,42,08073794738,peace.olawale@gmail.com,Kiosk,Others,Peri-Urban,9.532773,8.877841,20,242,1,False,Heavy User,35,Excellent,550043,False,2025-05-23,Active
RTL_000175,Paul's Mart,Paul Okafor,Male,57,08157359774,paul.okafor@yahoo.com,Provision Store,FCT,Urban,9.435457,7.084623,2,32,2,True,Light User,3,Good,408819,False,2025-03-16,Active
RTL_000176,Paul's Ventures,Paul Abiola,Female,49,08036239240,paul.abiola@outlook.com,Kiosk,Edo,Urban,6.572097,6.078292,8,101,1,False,Regular User,12,Fair,176672,False,2025-03-07,Active
RTL_000177,Sarah's Provisions,Sarah Ojo,Female,35,09055818141,sarah.ojo@gmail.com,Mini Mart,Kaduna,Urban,10.921569,7.754765,10,122,3,True,Regular User,15,Fair,204131,False,2025-06-09,Active
RTL_000178,Peace's Mart,Peace Ekwueme,Female,49,07068261375,peace.ekwueme@gmail.com,Kiosk,Kano,Peri-Urban,11.957119,8.359253,12,154,1,True,Regular User,18,Fair,274577,False,2025-02-19,Active
RTL_000179,Samuel's Provisions,Samuel Abiola,Female,57,08036853615,samuel.abiola@gmail.com,Provision Store,FCT,Urban,9.21836,7.46925,13,162,3,True,Regular User,17,Good,491888,False,2024-11-28,Active
RTL_000180,Elizabeth's Store,Elizabeth Obasanjo,Female,44,08161522047,elizabeth.obasanjo@outlook.com,Provision Store,Delta,Peri-Urban,6.117678,6.011292,12,153,2,False,Heavy User,39,Excellent,609329,False,2024-08-06,Active
RTL_000181,Juliet's Shop,Juliet Adetokunbo,Female,40,08157790104,juliet.adetokunbo@gmail.com,Mini Mart,Lagos,Urban,6.165203,3.501614,11,136,3,False,Heavy User,30,High Risk,94218,True,2024-08-16,Active
RTL_000182,John's Shop,John Nnamani,Female,26,08039861434,john.nnamani@gmail.com,Kiosk,Kano,Rural,12.209921,8.154203,6,75,1,True,Regular User,15,Excellent,709262,False,2024-11-21,Active
RTL_000183,Elizabeth's Store,Elizabeth Ojo,Female,51,08136971179,elizabeth.ojo@outlook.com,Provision Store,Lagos,Rural,6.484065,3.425777,3,41,2,True,Heavy User,20,Good,405344,False,2024-11-05,Active
RTL_000184,Hope's Store,Hope Okafor,Female,47,08078932460,hope.okafor@outlook.com,Provision Store,Kaduna,Urban,10.647039,7.414736,12,154,2,False,Heavy User,25,High Risk,50873,False,2024-10-16,Active
RTL_000185,Deborah's Mart,Deborah Oshodi,Female,63,08139621851,deborah.oshodi@outlook.com,Kiosk,Kaduna,Urban,10.963397,7.883553,8,99,1,True,Regular User,13,Fair,243783,False,2024-11-03,Active
RTL_000186,Elizabeth's Ventures,Elizabeth Ogunleye,Female,45,08038806706,elizabeth.ogunleye@yahoo.com,Provision Store,Lagos,Urban,6.950594,3.107877,10,131,1,True,Light User,8,Fair,231050,False,2024-07-19,Active
RTL_000187,Gabriel's Mart,Gabriel Ekwueme,Female,50,08110515319,gabriel.ekwueme@outlook.com,Kiosk,Lagos,Urban,6.943931,3.872455,7,84,1,True,Heavy User,22,Good,253696,False,2024-07-09,Active
RTL_000188,Faith's Mart,Faith Akinwale,Male,47,08100585277,faith.akinwale@outlook.com,Kiosk,Lagos,Peri-Urban,6.382978,3.535831,13,159,1,False,Heavy User,28,Good,493588,False,2024-12-22,Active
RTL_000189,Victoria's Shop,Victoria Obasanjo,Female,47,08152170430,victoria.obasanjo@gmail.com,Provision Store,Edo,Peri-Urban,6.271614,5.683789,19,230,1,False,Non-User,1,Excellent,669956,False,2025-02-21,Active
RTL_000190,Michael's Store,Michael Ojo,Female,48,08164868740,michael.ojo@outlook.com,Kiosk,Lagos,Urban,6.320095,3.473002,4,57,2,True,Regular User,17,Fair,259850,False,2025-05-24,Active
RTL_000191,Blessing's Shop,Blessing Obi,Male,44,08145054156,blessing.obi@yahoo.com,Kiosk,Kano,Rural,12.017859,8.555294,13,160,1,False,Regular User,18,Excellent,621883,False,2025-05-10,Active
RTL_000192,Mark's Provisions,Mark Adetokunbo,Female,25,09076527758,mark.adetokunbo@yahoo.com,Kiosk,Lagos,Urban,6.461882,3.761934,5,65,1,True,Regular User,16,Good,301001,False,2024-08-31,Active
RTL_000193,Andrew's Store,Andrew Ekwueme,Female,37,08116169284,andrew.ekwueme@yahoo.com,Provision Store,Lagos,Urban,6.361365,3.878744,17,209,1,True,Regular User,16,Moderate Risk,60014,False,2024-12-13,Active
RTL_000194,Grace's Store,Grace Adetokunbo,Female,46,08065447962,grace.adetokunbo@outlook.com,Market Stall,Lagos,Peri-Urban,6.506267,3.24091,21,256,1,False,Regular User,13,Excellent,433872,False,2025-04-06,Active
RTL_000195,Sarah's Provisions,Sarah Balogun,Female,55,08167059640,sarah.balogun@gmail.com,Kiosk,Ogun,Urban,6.533325,3.697472,9,116,1,True,Non-User,0,Excellent,703664,False,2025-04-18,Active
RTL_000196,Charity's Provisions,Charity Okonkwo,Female,40,08168202970,charity.okonkwo@gmail.com,Market Stall,Lagos,Peri-Urban,6.531073,3.266437,11,135,1,False,Regular User,11,Fair,318636,False,2024-10-29,Active
RTL_000197,Joy's Store,Joy Okafor,Male,27,08135569092,joy.okafor@outlook.com,Mini Mart,Rivers,Rural,4.367269,7.054596,7,86,5,True,Light User,3,Excellent,600339,False,2025-03-30,Active
RTL_000198,Peter's Provisions,Peter Okonkwo,Male,37,08165719285,peter.okonkwo@yahoo.com,Provision Store,Kaduna,Peri-Urban,10.260968,7.541374,17,206,2,True,Heavy User,20,Excellent,531184,False,2025-06-21,Active
RTL_000199,Philip's Mart,Philip Okonkwo,Female,54,08074310278,philip.okonkwo@yahoo.com,Kiosk,Oyo,Urban,8.082699,3.834527,18,224,1,True,Heavy User,34,Excellent,446220,False,2025-04-10,Active
RTL_000200,Benjamin's Ventures,Benjamin Eze,Female,31,08064473947,benjamin.eze@gmail.com,Kiosk,Kano,Peri-Urban,11.603573,8.369853,9,116,1,False,Non-User,1,Fair,297973,False,2025-05-06,Active
RTL_000201,Daniel's Store,Daniel Obasanjo,Male,31,08101727155,daniel.obasanjo@outlook.com,Kiosk,Kaduna,Urban,10.357024,7.314112,2,32,1,True,Regular User,15,Excellent,535189,False,2025-01-30,Active
RTL_000202,Blessing's Store,Blessing Balogun,Female,23,08038442258,blessing.balogun@gmail.com,Provision Store,Edo,Urban,5.927067,5.702745,3,37,2,True,Regular User,18,Good,361072,False,2024-07-16,Active
RTL_000203,Gabriel's Store,Gabriel Oyekan,Female,36,08132370589,gabriel.oyekan@yahoo.com,Kiosk,Oyo,Rural,8.296734,3.535906,16,194,2,True,Regular User,11,Good,334381,False,2025-06-08,Active
RTL_000204,Gabriel's Provisions,Gabriel Uche,Female,63,08158291146,gabriel.uche@outlook.com,Mini Mart,Edo,Peri-Urban,6.774652,5.324184,6,77,2,True,Regular User,12,Excellent,582003,False,2024-07-27,Active
RTL_000205,Ruth's Provisions,Ruth Okonkwo,Female,62,08036691251,ruth.okonkwo@yahoo.com,Provision Store,Kano,Peri-Urban,11.511254,8.681454,10,121,2,True,Heavy User,34,Moderate Risk,112943,False,2025-05-17,Active
RTL_000206,Juliet's Provisions,Juliet Adetokunbo,Female,54,08078528922,juliet.adetokunbo@yahoo.com,Kiosk,Lagos,Rural,6.379261,3.303972,11,133,1,False,Light User,9,Excellent,677068,False,2025-01-10,Active
RTL_000207,Philip's Ventures,Philip Olawale,Female,64,09070182422,philip.olawale@yahoo.com,Kiosk,Others,Urban,9.352743,8.602796,7,84,2,False,Light User,4,Good,393927,False,2024-12-28,Active
RTL_000208,Joseph's Shop,Joseph Uche,Female,49,08168414384,joseph.uche@gmail.com,Market Stall,Kaduna,Urban,10.453046,7.565822,18,217,1,False,Regular User,13,Good,347493,False,2024-10-20,Active
RTL_000209,Juliet's Mart,Juliet Adeyemi,Female,59,08058182992,juliet.adeyemi@gmail.com,Provision Store,Lagos,Urban,6.73736,2.890692,6,76,1,True,Heavy User,37,Good,412246,False,2025-03-16,Active
RTL_000210,Peace's Ventures,Peace Ojo,Male,45,08119590010,peace.ojo@outlook.com,Kiosk,Lagos,Rural,6.467707,3.43258,13,162,1,False,Light User,8,Fair,347808,False,2024-08-23,Active
RTL_000211,David's Ventures,David Ibrahim,Female,63,08143969078,david.ibrahim@yahoo.com,Market Stall,Kano,Peri-Urban,12.005332,8.285863,23,276,1,False,Regular User,15,Moderate Risk,161900,False,2024-11-06,Active
RTL_000212,John's Mart,John Ojo,Male,27,07063647102,john.ojo@yahoo.com,Mini Mart,Lagos,Urban,6.189684,2.881192,7,85,2,True,Regular User,19,Fair,191458,False,2025-03-03,Active
RTL_000213,Joseph's Provisions,Joseph Ojo,Female,40,07067359255,joseph.ojo@outlook.com,Kiosk,Rivers,Peri-Urban,4.560952,6.607532,20,251,1,False,Regular User,10,Good,465997,False,2025-06-14,Active
RTL_000214,Blessing's Mart,Blessing Eze,Male,34,07032588153,blessing.eze@yahoo.com,Kiosk,Lagos,Urban,6.571085,3.454609,14,168,1,False,Regular User,17,Fair,221696,False,2025-04-23,Active
RTL_000215,Joshua's Store,Joshua Ibrahim,Male,24,08147321046,joshua.ibrahim@outlook.com,Market Stall,FCT,Rural,9.352989,7.509937,4,52,1,False,Light User,8,Excellent,636187,False,2025-04-21,Active
RTL_000216,Faith's Provisions,Faith Akinwale,Male,40,08132595327,faith.akinwale@outlook.com,Provision Store,Anambra,Peri-Urban,6.054528,7.351158,19,229,2,False,Heavy User,33,Good,287405,False,2025-05-07,Active
RTL_000217,Blessing's Provisions,Blessing Ojo,Female,49,07064701687,blessing.ojo@gmail.com,Superette,Lagos,Rural,6.413805,3.420961,20,248,5,False,Regular User,15,Fair,152382,False,2025-06-13,Active
RTL_000218,Mary's Shop,Mary Okafor,Female,32,08055004797,mary.okafor@yahoo.com,Kiosk,Lagos,Urban,6.396933,2.947914,11,142,1,False,Light User,3,High Risk,34683,False,2025-01-25,Active
RTL_000219,Nathaniel's Ventures,Nathaniel Ekwueme,Female,60,08031624565,nathaniel.ekwueme@gmail.com,Mini Mart,Lagos,Peri-Urban,6.608114,3.66116,20,240,2,True,Light User,5,Fair,236598,False,2025-04-02,Active
RTL_000220,Blessing's Provisions,Blessing Obasanjo,Male,58,08039835841,blessing.obasanjo@yahoo.com,Market Stall,Delta,Peri-Urban,5.777455,6.062133,21,257,1,False,Regular User,15,Excellent,416999,False,2025-05-05,Active
RTL_000221,Grace's Ventures,Grace Okonkwo,Male,33,07068499121,grace.okonkwo@yahoo.com,Provision Store,Anambra,Peri-Urban,6.466653,7.117527,13,165,2,False,Regular User,15,Excellent,607352,False,2024-11-06,Active
RTL_000222,Mary's Mart,Mary Obi,Female,28,08155852398,mary.obi@yahoo.com,Provision Store,Rivers,Rural,4.778715,6.828258,8,105,2,False,Light User,9,Good,375814,False,2024-08-11,Active
RTL_000223,Andrew's Ventures,Andrew Nnamani,Male,53,08030025787,andrew.nnamani@gmail.com,Provision Store,Lagos,Urban,6.48839,3.143204,3,40,2,False,Light User,3,Fair,283175,False,2024-12-28,Active
RTL_000224,Grace's Ventures,Grace Balogun,Female,59,09078259526,grace.balogun@outlook.com,Mini Mart,Kaduna,Urban,10.758505,7.729214,16,202,5,True,Light User,7,Good,473689,False,2024-07-21,Active
RTL_000225,Comfort's Mart,Comfort Okonkwo,Female,56,08055888794,comfort.okonkwo@yahoo.com,Provision Store,Lagos,Urban,6.384827,3.662938,22,269,1,False,Light User,6,Excellent,727350,False,2024-12-08,Active
RTL_000226,Michael's Store,Michael Okafor,Male,40,08165169409,michael.okafor@yahoo.com,Provision Store,Kano,Urban,11.892794,8.161328,11,133,2,True,Heavy User,38,Good,261094,True,2025-02-14,Active
RTL_000227,Hope's Mart,Hope Akinwale,Female,41,08079930972,hope.akinwale@outlook.com,Mini Mart,Lagos,Rural,7.005518,3.528709,6,80,3,False,Light User,5,Moderate Risk,113185,False,2025-04-19,Active
